"timeid","lid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"3978","8321","1","1","1.0000","1","1","0","0.0000","0","0"
"3978","14864","1","3","3.0000","3","3","0","0.0000","0","0"
"3978","17426","1","3","3.0000","3","3","10","10.0000","10","10"
"3979","11646","1","0","0.0000","0","0","0","0.0000","0","0"
"3979","14550","1","1","1.0000","1","1","0","0.0000","0","0"
"3979","14864","1","2","2.0000","2","2","0","0.0000","0","0"
"3980","2370","3","0","0.0000","0","0","0","0.0000","0","0"
"3980","11964","1","4","4.0000","4","4","0","0.0000","0","0"
"3980","14222","1","0","0.0000","0","0","11","11.0000","11","11"
"3980","14503","1","0","0.0000","0","0","11","11.0000","11","11"
"3981","14989","1","10","10.0000","10","10","0","0.0000","0","0"
"3982","5105","1","3","3.0000","3","3","0","0.0000","0","0"
"3982","5282","1","6","6.0000","6","6","0","0.0000","0","0"
"3982","6167","1","7","7.0000","7","7","0","0.0000","0","0"
"3982","6185","1","5","5.0000","5","5","0","0.0000","0","0"
"3983","14503","2","0","0.0000","0","0","0","0.0000","0","0"
"3983","21184","1","0","0.0000","0","0","0","0.0000","0","0"
"3984","4877","1","0","0.0000","0","0","2","2.0000","2","2"
"3985","2370","1","0","0.0000","0","0","3","3.0000","3","3"
"3986","14921","1","2","2.0000","2","2","12","12.0000","12","12"
"3987","5321","2","0","0.0000","0","0","0","0.0000","0","0"
"3987","11819","1","0","0.0000","0","0","0","0.0000","0","0"
"3988","5206","1","2","2.0000","2","2","2","2.0000","2","2"
"3988","8263","1","4","4.0000","4","4","30","30.0000","30","30"
"3988","14222","1","0","0.0000","0","0","27","27.0000","27","27"
"3989","2807","1","0","0.0000","0","0","0","0.0000","0","0"
"3989","5321","8","0","0.0000","0","0","0","0.0000","0","0"
"3989","14109","1","3","3.0000","3","3","25","25.0000","25","25"
"3990","2807","1","0","0.0000","0","0","0","0.0000","0","0"
"3991","4822","1","0","0.0000","0","0","1","1.0000","1","1"
"3991","15806","1","1","1.0000","1","1","0","0.0000","0","0"
"3992","3411","2","0","0.0000","0","0","0","0.0000","0","0"
"3992","3926","1","0","0.0000","0","0","0","0.0000","0","0"
"3993","11783","1","13","13.0000","13","13","0","0.0000","0","0"
"3993","15652","1","2","2.0000","2","2","6","6.0000","6","6"
"3993","19843","2","0","0.0000","0","0","0","0.0000","0","0"
"3993","21142","1","0","0.0000","0","0","0","0.0000","0","0"
"3994","9914","1","0","0.0000","0","0","0","0.0000","0","0"
"3995","3354","1","0","0.0000","0","0","0","0.0000","0","0"
"3995","8905","1","0","0.0000","0","0","0","0.0000","0","0"
"3995","18195","1","18","18.0000","18","18","0","0.0000","0","0"
"3995","18295","1","18","18.0000","18","18","12","12.0000","12","12"
"3996","11683","1","0","0.0000","0","0","0","0.0000","0","0"
"3996","11843","1","1","1.0000","1","1","6","6.0000","6","6"
"3996","17799","1","0","0.0000","0","0","2","2.0000","2","2"
"3996","17942","1","0","0.0000","0","0","0","0.0000","0","0"
"3996","18281","1","15","15.0000","15","15","0","0.0000","0","0"
"3997","9914","1","0","0.0000","0","0","0","0.0000","0","0"
"3997","11724","1","15","15.0000","15","15","0","0.0000","0","0"
"3998","2807","1","0","0.0000","0","0","0","0.0000","0","0"
"3998","11899","3","0","0.0000","0","0","0","0.0000","0","0"
"3998","11902","2","0","0.0000","0","0","0","0.0000","0","0"
"3998","14736","1","7","7.0000","7","7","0","0.0000","0","0"
"3998","14958","1","8","8.0000","8","8","0","0.0000","0","0"
"3998","18064","1","0","0.0000","0","0","0","0.0000","0","0"
"3999","11897","1","1","1.0000","1","1","6","6.0000","6","6"
"3999","13154","1","0","0.0000","0","0","0","0.0000","0","0"
"3999","14818","4","0","0.0000","0","0","0","0.0000","0","0"
"4000","4478","1","32","32.0000","32","32","25","25.0000","25","25"
"4000","14818","1","0","0.0000","0","0","4","4.0000","4","4"
"4000","17629","1","0","0.0000","0","0","2","2.0000","2","2"
"4000","20575","1","1","1.0000","1","1","0","0.0000","0","0"
"4001","10350","1","0","0.0000","0","0","0","0.0000","0","0"
"4001","14621","1","3","3.0000","3","3","0","0.0000","0","0"
"4002","11673","1","8","8.0000","8","8","10","10.0000","10","10"
"4002","11678","1","0","0.0000","0","0","0","0.0000","0","0"
"4002","11696","1","5","5.0000","5","5","0","0.0000","0","0"
"4002","11899","1","8","8.0000","8","8","0","0.0000","0","0"
"4002","14479","1","0","0.0000","0","0","0","0.0000","0","0"
"4003","4594","1","0","0.0000","0","0","0","0.0000","0","0"
"4003","5704","1","0","0.0000","0","0","0","0.0000","0","0"
"4003","11737","1","18","18.0000","18","18","0","0.0000","0","0"
"4003","17922","1","21","21.0000","21","21","45","45.0000","45","45"
"4003","18019","1","0","0.0000","0","0","0","0.0000","0","0"
"4003","21650","1","0","0.0000","0","0","0","0.0000","0","0"
"4004","8589","5","0","0.0000","0","0","0","0.0000","0","0"
"4004","15326","1","1","1.0000","1","1","12","12.0000","12","12"
"4005","11751","1","7","7.0000","7","7","8","8.0000","8","8"
"4006","10499","1","1","1.0000","1","1","0","0.0000","0","0"
"4006","16386","1","0","0.0000","0","0","0","0.0000","0","0"
"4007","2417","3","0","0.0000","0","0","0","0.0000","0","0"
"4007","2419","3","0","0.0000","0","0","0","0.0000","0","0"
"4007","11750","1","0","0.0000","0","0","0","0.0000","0","0"
"4007","21398","1","0","0.0000","0","0","4","4.0000","4","4"
"4008","3411","2","0","0.0000","0","0","0","0.0000","0","0"
"4008","11092","1","0","0.0000","0","0","0","0.0000","0","0"
"4009","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4009","11744","1","2","2.0000","2","2","0","0.0000","0","0"
"4010","3411","1","0","0.0000","0","0","3","3.0000","3","3"
"4010","9749","2","0","0.0000","0","0","4","2.0000","2","2"
"4011","20727","1","0","0.0000","0","0","0","0.0000","0","0"
"4011","20730","1","0","0.0000","0","0","0","0.0000","0","0"
"4012","3399","2","0","0.0000","0","0","4","2.0000","2","2"
"4012","3419","1","0","0.0000","0","0","0","0.0000","0","0"
"4012","6000","1","0","0.0000","0","0","1","1.0000","1","1"
"4012","19761","1","1","1.0000","1","1","0","0.0000","0","0"
"4013","3399","1","0","0.0000","0","0","1","1.0000","1","1"
"4014","2417","1","0","0.0000","0","0","0","0.0000","0","0"
"4014","15806","1","1","1.0000","1","1","0","0.0000","0","0"
"4015","10350","1","0","0.0000","0","0","0","0.0000","0","0"
"4015","14479","1","0","0.0000","0","0","1","1.0000","1","1"
"4015","14818","1","0","0.0000","0","0","0","0.0000","0","0"
"4015","14890","1","0","0.0000","0","0","0","0.0000","0","0"
"4015","18381","1","0","0.0000","0","0","0","0.0000","0","0"
"4016","13591","1","1","1.0000","1","1","5","5.0000","5","5"
"4016","14503","1","0","0.0000","0","0","0","0.0000","0","0"
"4017","5527","1","0","0.0000","0","0","0","0.0000","0","0"
"4017","5533","1","0","0.0000","0","0","0","0.0000","0","0"
"4017","14198","1","5","5.0000","5","5","50","50.0000","50","50"
"4017","15652","1","0","0.0000","0","0","0","0.0000","0","0"
"4017","21580","1","0","0.0000","0","0","15","15.0000","15","15"
"4018","11712","1","11","11.0000","11","11","5","5.0000","5","5"
"4018","11782","1","2","2.0000","2","2","0","0.0000","0","0"
"4018","17800","1","0","0.0000","0","0","0","0.0000","0","0"
"4018","20058","1","0","0.0000","0","0","0","0.0000","0","0"
"4018","21629","1","0","0.0000","0","0","1","1.0000","1","1"
"4019","4380","1","7","7.0000","7","7","10","10.0000","10","10"
"4019","14853","1","0","0.0000","0","0","1","1.0000","1","1"
"4020","17426","1","0","0.0000","0","0","4","4.0000","4","4"
"4021","2403","1","0","0.0000","0","0","0","0.0000","0","0"
"4021","8221","1","6","6.0000","6","6","0","0.0000","0","0"
"4021","17799","1","5","5.0000","5","5","0","0.0000","0","0"
"4022","5181","1","0","0.0000","0","0","0","0.0000","0","0"
"4022","5321","1","0","0.0000","0","0","0","0.0000","0","0"
"4023","5995","1","0","0.0000","0","0","0","0.0000","0","0"
"4023","6264","1","0","0.0000","0","0","0","0.0000","0","0"
"4023","11275","1","1","1.0000","1","1","0","0.0000","0","0"
"4024","12045","1","1","1.0000","1","1","0","0.0000","0","0"
"4024","14503","2","0","0.0000","0","0","0","0.0000","0","0"
"4024","14532","1","0","0.0000","0","0","0","0.0000","0","0"
"4024","14720","1","0","0.0000","0","0","0","0.0000","0","0"
"4024","14853","1","0","0.0000","0","0","0","0.0000","0","0"
"4024","17931","1","0","0.0000","0","0","0","0.0000","0","0"
"4024","20106","1","1","1.0000","1","1","0","0.0000","0","0"
"4025","10267","1","0","0.0000","0","0","0","0.0000","0","0"
"4025","10461","1","6","6.0000","6","6","40","40.0000","40","40"
"4025","11768","1","3","3.0000","3","3","0","0.0000","0","0"
"4025","14280","1","75","75.0000","75","75","300","300.0000","300","300"
"4025","14605","1","0","0.0000","0","0","0","0.0000","0","0"
"4025","17845","1","2","2.0000","2","2","0","0.0000","0","0"
"4025","19919","1","0","0.0000","0","0","0","0.0000","0","0"
"4026","7775","1","10","10.0000","10","10","0","0.0000","0","0"
"4027","11729","2","25","12.5000","25","0","0","0.0000","0","0"
"4028","11281","1","0","0.0000","0","0","0","0.0000","0","0"
"4028","14762","4","0","0.0000","0","0","0","0.0000","0","0"
"4028","14818","2","1","0.5000","1","0","2","1.0000","2","0"
"4029","11058","1","388","388.0000","388","388","70","70.0000","70","70"
"4029","15166","1","4","4.0000","4","4","0","0.0000","0","0"
"4029","20505","1","0","0.0000","0","0","1","1.0000","1","1"
"4029","20577","1","1","1.0000","1","1","0","0.0000","0","0"
"4030","18056","1","0","0.0000","0","0","0","0.0000","0","0"
"4031","5455","1","0","0.0000","0","0","0","0.0000","0","0"
"4031","17626","1","0","0.0000","0","0","0","0.0000","0","0"
"4032","5125","2","0","0.0000","0","0","0","0.0000","0","0"
"4032","5455","23","0","0.0000","0","0","0","0.0000","0","0"
"4033","5506","1","0","0.0000","0","0","0","0.0000","0","0"
"4033","17626","1","0","0.0000","0","0","0","0.0000","0","0"
"4034","5356","1","0","0.0000","0","0","0","0.0000","0","0"
"4034","5522","1","1","1.0000","1","1","0","0.0000","0","0"
"4035","5316","1","0","0.0000","0","0","0","0.0000","0","0"
"4035","5600","1","0","0.0000","0","0","0","0.0000","0","0"
"4036","4496","1","3","3.0000","3","3","0","0.0000","0","0"
"4036","17793","1","0","0.0000","0","0","0","0.0000","0","0"
"4037","4793","8","7","0.8750","1","0","0","0.0000","0","0"
"4037","14713","1","3","3.0000","3","3","0","0.0000","0","0"
"4038","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4038","7082","2","2","1.0000","1","1","0","0.0000","0","0"
"4038","17426","1","0","0.0000","0","0","68","68.0000","68","68"
"4039","3411","6","0","0.0000","0","0","0","0.0000","0","0"
"4039","7082","3","2","0.6667","1","0","0","0.0000","0","0"
"4039","17426","1","1","1.0000","1","1","68","68.0000","68","68"
"4039","17622","1","0","0.0000","0","0","3","3.0000","3","3"
"4039","20575","2","0","0.0000","0","0","5","2.5000","5","0"
"4039","20889","1","0","0.0000","0","0","0","0.0000","0","0"
"4040","21127","1","0","0.0000","0","0","0","0.0000","0","0"
"4041","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"4042","5455","1","0","0.0000","0","0","0","0.0000","0","0"
"4042","14462","1","0","0.0000","0","0","0","0.0000","0","0"
"4042","19603","1","0","0.0000","0","0","6","6.0000","6","6"
"4042","19604","1","0","0.0000","0","0","0","0.0000","0","0"
"4042","19609","1","0","0.0000","0","0","7","7.0000","7","7"
"4042","19610","1","0","0.0000","0","0","0","0.0000","0","0"
"4043","10350","2","0","0.0000","0","0","2","1.0000","2","0"
"4044","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4044","3624","1","0","0.0000","0","0","0","0.0000","0","0"
"4044","4478","1","4","4.0000","4","4","0","0.0000","0","0"
"4044","14443","1","0","0.0000","0","0","0","0.0000","0","0"
"4044","15143","1","1","1.0000","1","1","8","8.0000","8","8"
"4044","15607","1","3","3.0000","3","3","0","0.0000","0","0"
"4044","16433","1","1","1.0000","1","1","0","0.0000","0","0"
"4044","17392","1","1","1.0000","1","1","0","0.0000","0","0"
"4045","17876","1","0","0.0000","0","0","6","6.0000","6","6"
"4045","20784","1","1","1.0000","1","1","0","0.0000","0","0"
"4046","5704","1","0","0.0000","0","0","0","0.0000","0","0"
"4046","6346","1","0","0.0000","0","0","11","11.0000","11","11"
"4046","11916","1","0","0.0000","0","0","0","0.0000","0","0"
"4046","14818","4","0","0.0000","0","0","0","0.0000","0","0"
"4047","5433","1","0","0.0000","0","0","0","0.0000","0","0"
"4047","5437","1","0","0.0000","0","0","0","0.0000","0","0"
"4048","5455","1","0","0.0000","0","0","0","0.0000","0","0"
"4048","6000","1","0","0.0000","0","0","11","11.0000","11","11"
"4048","13591","1","5","5.0000","5","5","35","35.0000","35","35"
"4049","14094","1","7","7.0000","7","7","45","45.0000","45","45"
"4049","14740","1","0","0.0000","0","0","0","0.0000","0","0"
"4049","14818","1","1","1.0000","1","1","2","2.0000","2","2"
"4049","18253","1","2","2.0000","2","2","2","2.0000","2","2"
"4050","2407","1","0","0.0000","0","0","0","0.0000","0","0"
"4050","14427","1","0","0.0000","0","0","0","0.0000","0","0"
"4050","20575","1","0","0.0000","0","0","0","0.0000","0","0"
"4051","3411","1","0","0.0000","0","0","1","1.0000","1","1"
"4051","9749","1","0","0.0000","0","0","5","5.0000","5","5"
"4051","14109","2","2","1.0000","2","0","13","6.5000","13","0"
"4052","17799","1","2","2.0000","2","2","0","0.0000","0","0"
"4053","10477","1","4","4.0000","4","4","1","1.0000","1","1"
"4054","2617","1","2","2.0000","2","2","1","1.0000","1","1"
"4054","5074","1","11","11.0000","11","11","21","21.0000","21","21"
"4055","6359","1","0","0.0000","0","0","0","0.0000","0","0"
"4056","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4056","8316","1","2","2.0000","2","2","0","0.0000","0","0"
"4057","3411","5","0","0.0000","0","0","0","0.0000","0","0"
"4057","20650","1","0","0.0000","0","0","0","0.0000","0","0"
"4058","6000","2","0","0.0000","0","0","0","0.0000","0","0"
"4058","14818","2","0","0.0000","0","0","1","0.5000","1","0"
"4058","17922","1","0","0.0000","0","0","0","0.0000","0","0"
"4059","6000","2","0","0.0000","0","0","0","0.0000","0","0"
"4059","14818","2","0","0.0000","0","0","0","0.0000","0","0"
"4060","3411","1","0","0.0000","0","0","2","2.0000","2","2"
"4060","14806","1","0","0.0000","0","0","4","4.0000","4","4"
"4061","4877","1","0","0.0000","0","0","0","0.0000","0","0"
"4061","14548","6","0","0.0000","0","0","0","0.0000","0","0"
"4062","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4062","3783","1","0","0.0000","0","0","0","0.0000","0","0"
"4063","17626","1","0","0.0000","0","0","0","0.0000","0","0"
"4064","8251","1","1","1.0000","1","1","1","1.0000","1","1"
"4064","10461","1","5","5.0000","5","5","22","22.0000","22","22"
"4065","7082","1","0","0.0000","0","0","1","1.0000","1","1"
"4065","14503","1","1","1.0000","1","1","0","0.0000","0","0"
"4066","14853","1","1","1.0000","1","1","0","0.0000","0","0"
"4066","17901","1","0","0.0000","0","0","0","0.0000","0","0"
"4066","17907","3","0","0.0000","0","0","0","0.0000","0","0"
"4067","3582","1","1","1.0000","1","1","0","0.0000","0","0"
"4067","4802","1","0","0.0000","0","0","1","1.0000","1","1"
"4067","14569","1","10","10.0000","10","10","0","0.0000","0","0"
"4067","20835","1","0","0.0000","0","0","0","0.0000","0","0"
"4068","14818","4","0","0.0000","0","0","0","0.0000","0","0"
"4069","2370","1","0","0.0000","0","0","2","2.0000","2","2"
"4069","17922","1","0","0.0000","0","0","0","0.0000","0","0"
"4070","5648","1","0","0.0000","0","0","0","0.0000","0","0"
"4071","14575","2","0","0.0000","0","0","0","0.0000","0","0"
"4071","14972","1","0","0.0000","0","0","0","0.0000","0","0"
"4072","5704","1","0","0.0000","0","0","0","0.0000","0","0"
"4072","14818","1","0","0.0000","0","0","0","0.0000","0","0"
"4073","12008","1","9","9.0000","9","9","6","6.0000","6","6"
"4073","14503","1","0","0.0000","0","0","0","0.0000","0","0"
"4073","17814","1","2","2.0000","2","2","0","0.0000","0","0"
"4074","5321","1","0","0.0000","0","0","0","0.0000","0","0"
"4074","5704","1","0","0.0000","0","0","0","0.0000","0","0"
"4074","14496","3","0","0.0000","0","0","0","0.0000","0","0"
"4074","17924","1","1","1.0000","1","1","0","0.0000","0","0"
"4075","3411","2","0","0.0000","0","0","0","0.0000","0","0"
"4075","4420","1","2","2.0000","2","2","0","0.0000","0","0"
"4075","14818","6","0","0.0000","0","0","0","0.0000","0","0"
"4076","3411","1","1","1.0000","1","1","1","1.0000","1","1"
"4076","14720","1","0","0.0000","0","0","1","1.0000","1","1"
"4077","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4077","3747","1","6","6.0000","6","6","0","0.0000","0","0"
"4078","11689","1","0","0.0000","0","0","0","0.0000","0","0"
"4078","14818","1","0","0.0000","0","0","0","0.0000","0","0"
"4079","10496","1","0","0.0000","0","0","1","1.0000","1","1"
"4079","14721","2","0","0.0000","0","0","0","0.0000","0","0"
"4079","17439","1","2","2.0000","2","2","0","0.0000","0","0"
"4080","2809","1","0","0.0000","0","0","0","0.0000","0","0"
"4080","10388","1","3","3.0000","3","3","0","0.0000","0","0"
"4080","14779","2","0","0.0000","0","0","1","0.5000","1","0"
"4080","14908","1","15","15.0000","15","15","30","30.0000","30","30"
"4081","4502","1","0","0.0000","0","0","0","0.0000","0","0"
"4082","14726","1","0","0.0000","0","0","0","0.0000","0","0"
"4082","17907","2","0","0.0000","0","0","0","0.0000","0","0"
"4082","21034","1","0","0.0000","0","0","0","0.0000","0","0"
"4083","2407","1","0","0.0000","0","0","0","0.0000","0","0"
"4083","14502","1","6","6.0000","6","6","0","0.0000","0","0"
"4084","15276","1","0","0.0000","0","0","0","0.0000","0","0"
"4085","4454","1","3","3.0000","3","3","0","0.0000","0","0"
"4085","14963","1","3","3.0000","3","3","0","0.0000","0","0"
"4086","3411","3","0","0.0000","0","0","0","0.0000","0","0"
"4087","3696","1","1","1.0000","1","1","10","10.0000","10","10"
"4087","4042","1","4","4.0000","4","4","4","4.0000","4","4"
"4087","11838","1","3","3.0000","3","3","0","0.0000","0","0"
"4087","12053","1","0","0.0000","0","0","0","0.0000","0","0"
"4088","10461","1","0","0.0000","0","0","0","0.0000","0","0"
"4089","3506","1","2","2.0000","2","2","0","0.0000","0","0"
"4089","7735","1","9","9.0000","9","9","0","0.0000","0","0"
"4089","10350","1","1","1.0000","1","1","0","0.0000","0","0"
"4090","11072","1","0","0.0000","0","0","0","0.0000","0","0"
"4091","6000","1","0","0.0000","0","0","0","0.0000","0","0"
"4091","8220","1","4","4.0000","4","4","0","0.0000","0","0"
"4091","12010","1","0","0.0000","0","0","0","0.0000","0","0"
"4091","14818","3","6","2.0000","2","2","1","0.3333","1","0"
"4091","16420","1","7","7.0000","7","7","0","0.0000","0","0"
"4092","14818","1","20","20.0000","20","20","0","0.0000","0","0"
"4092","15806","1","2","2.0000","2","2","0","0.0000","0","0"
"4093","3411","5","0","0.0000","0","0","0","0.0000","0","0"
"4093","3429","1","0","0.0000","0","0","0","0.0000","0","0"
"4093","21036","1","0","0.0000","0","0","0","0.0000","0","0"
"4094","3411","1","1","1.0000","1","1","1","1.0000","1","1"
"4094","18088","1","20","20.0000","20","20","0","0.0000","0","0"
"4095","14818","1","0","0.0000","0","0","0","0.0000","0","0"
"4095","18092","1","14","14.0000","14","14","0","0.0000","0","0"
"4095","18262","1","4","4.0000","4","4","0","0.0000","0","0"
"4096","4058","1","0","0.0000","0","0","0","0.0000","0","0"
"4096","11827","1","0","0.0000","0","0","0","0.0000","0","0"
"4096","18165","1","4","4.0000","4","4","0","0.0000","0","0"
"4097","14818","1","0","0.0000","0","0","0","0.0000","0","0"
"4097","21347","1","0","0.0000","0","0","0","0.0000","0","0"
"4098","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"4098","5192","1","0","0.0000","0","0","0","0.0000","0","0"
"4098","15326","1","1","1.0000","1","1","0","0.0000","0","0"
"4098","18106","1","9","9.0000","9","9","3","3.0000","3","3"
"4099","11874","1","0","0.0000","0","0","0","0.0000","0","0"
"4099","18253","1","2","2.0000","2","2","0","0.0000","0","0"
"4100","2387","1","0","0.0000","0","0","0","0.0000","0","0"
"4100","14109","1","0","0.0000","0","0","13","13.0000","13","13"
"4101","6335","1","1","1.0000","1","1","0","0.0000","0","0"
"4101","9961","1","0","0.0000","0","0","0","0.0000","0","0"
"4101","17922","1","0","0.0000","0","0","8","8.0000","8","8"
"4101","18253","1","20","20.0000","20","20","0","0.0000","0","0"
"4101","22044","1","0","0.0000","0","0","18","18.0000","18","18"
"4102","9698","1","0","0.0000","0","0","0","0.0000","0","0"
"4102","11674","1","0","0.0000","0","0","0","0.0000","0","0"
"4102","15806","1","0","0.0000","0","0","10","10.0000","10","10"
"4102","18413","1","1","1.0000","1","1","0","0.0000","0","0"
"4102","21644","1","0","0.0000","0","0","0","0.0000","0","0"
"4103","3635","1","1","1.0000","1","1","0","0.0000","0","0"
"4103","8284","1","2","2.0000","2","2","0","0.0000","0","0"
"4103","8485","1","2","2.0000","2","2","0","0.0000","0","0"
"4103","9959","1","0","0.0000","0","0","0","0.0000","0","0"
"4103","10482","1","0","0.0000","0","0","8","8.0000","8","8"
"4103","11663","1","0","0.0000","0","0","0","0.0000","0","0"
"4103","14818","2","0","0.0000","0","0","0","0.0000","0","0"
"4103","14884","1","3","3.0000","3","3","0","0.0000","0","0"
"4103","18230","1","9","9.0000","9","9","0","0.0000","0","0"
"4104","5506","1","0","0.0000","0","0","1","1.0000","1","1"
"4104","11665","1","0","0.0000","0","0","0","0.0000","0","0"
"4104","14818","1","0","0.0000","0","0","1","1.0000","1","1"
"4104","18375","1","11","11.0000","11","11","0","0.0000","0","0"
"4105","3696","1","0","0.0000","0","0","0","0.0000","0","0"
"4105","8310","1","3","3.0000","3","3","0","0.0000","0","0"
"4105","11843","1","0","0.0000","0","0","0","0.0000","0","0"
"4105","18019","1","0","0.0000","0","0","0","0.0000","0","0"
"4106","5581","2","0","0.0000","0","0","0","0.0000","0","0"
"4106","8265","1","1","1.0000","1","1","3","3.0000","3","3"
"4107","3582","1","0","0.0000","0","0","1","1.0000","1","1"
"4107","3696","1","1","1.0000","1","1","6","6.0000","6","6"
"4108","2416","1","0","0.0000","0","0","0","0.0000","0","0"
"4108","3582","1","0","0.0000","0","0","0","0.0000","0","0"
"4108","13591","1","0","0.0000","0","0","0","0.0000","0","0"
"4109","2419","1","0","0.0000","0","0","0","0.0000","0","0"
"4109","3625","1","2","2.0000","2","2","0","0.0000","0","0"
"4110","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"4110","3614","1","0","0.0000","0","0","0","0.0000","0","0"
"4110","3685","1","0","0.0000","0","0","0","0.0000","0","0"
"4110","3749","1","11","11.0000","11","11","10","10.0000","10","10"
"4110","5704","1","0","0.0000","0","0","1","1.0000","1","1"
"4110","14353","1","0","0.0000","0","0","0","0.0000","0","0"
"4110","20575","1","0","0.0000","0","0","0","0.0000","0","0"
"4111","3760","1","5","5.0000","5","5","0","0.0000","0","0"
"4111","14109","1","4","4.0000","4","4","17","17.0000","17","17"
"4111","14750","1","0","0.0000","0","0","1","1.0000","1","1"
"4111","18100","1","1","1.0000","1","1","4","4.0000","4","4"
"4112","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"4113","10041","1","0","0.0000","0","0","0","0.0000","0","0"
"4113","18071","1","0","0.0000","0","0","0","0.0000","0","0"
"4114","14720","2","2","1.0000","1","1","0","0.0000","0","0"
"4115","16367","1","0","0.0000","0","0","11","11.0000","11","11"
"4116","11218","1","0","0.0000","0","0","0","0.0000","0","0"
"4117","3524","1","0","0.0000","0","0","0","0.0000","0","0"
"4117","5208","2","0","0.0000","0","0","1","0.5000","1","0"
"4117","5581","1","0","0.0000","0","0","0","0.0000","0","0"
"4117","5657","5","0","0.0000","0","0","0","0.0000","0","0"
"4118","19827","1","0","0.0000","0","0","0","0.0000","0","0"
"4119","3679","1","10","10.0000","10","10","0","0.0000","0","0"
"4120","21628","1","0","0.0000","0","0","0","0.0000","0","0"
"4120","21676","1","0","0.0000","0","0","0","0.0000","0","0"
"4121","11641","3","0","0.0000","0","0","0","0.0000","0","0"
"4121","11651","3","0","0.0000","0","0","0","0.0000","0","0"
"4121","21656","1","0","0.0000","0","0","0","0.0000","0","0"
"4122","10267","1","0","0.0000","0","0","0","0.0000","0","0"
"4122","14776","1","0","0.0000","0","0","0","0.0000","0","0"
"4123","3393","1","0","0.0000","0","0","0","0.0000","0","0"
"4123","3395","1","0","0.0000","0","0","0","0.0000","0","0"
"4123","3411","8","0","0.0000","0","0","0","0.0000","0","0"
"4123","19843","1","1","1.0000","1","1","1","1.0000","1","1"
"4124","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"4124","3411","2","0","0.0000","0","0","0","0.0000","0","0"
"4124","4328","1","0","0.0000","0","0","0","0.0000","0","0"
"4124","6217","1","19","19.0000","19","19","0","0.0000","0","0"
"4125","5208","1","0","0.0000","0","0","0","0.0000","0","0"
"4125","5291","2","0","0.0000","0","0","0","0.0000","0","0"
"4125","5298","1","0","0.0000","0","0","0","0.0000","0","0"
"4125","5311","2","0","0.0000","0","0","0","0.0000","0","0"
"4125","5315","2","0","0.0000","0","0","0","0.0000","0","0"
"4125","6335","1","0","0.0000","0","0","1","1.0000","1","1"
"4126","5423","14","0","0.0000","0","0","0","0.0000","0","0"
"4127","10350","1","0","0.0000","0","0","0","0.0000","0","0"
"4127","11838","2","0","0.0000","0","0","0","0.0000","0","0"
"4127","15806","1","1","1.0000","1","1","2","2.0000","2","2"
"4128","18643","1","0","0.0000","0","0","0","0.0000","0","0"
"4129","17151","2","0","0.0000","0","0","0","0.0000","0","0"
"4130","2366","1","0","0.0000","0","0","0","0.0000","0","0"
"4130","11274","2","0","0.0000","0","0","1","0.5000","1","0"
"4130","11281","1","0","0.0000","0","0","0","0.0000","0","0"
"4130","14222","1","0","0.0000","0","0","0","0.0000","0","0"
"4130","18251","1","25","25.0000","25","25","0","0.0000","0","0"
"4131","2370","1","0","0.0000","0","0","0","0.0000","0","0"
"4132","6167","1","0","0.0000","0","0","0","0.0000","0","0"
"4132","11648","1","0","0.0000","0","0","1","1.0000","1","1"
"4132","11714","3","0","0.0000","0","0","0","0.0000","0","0"
"4132","17953","1","0","0.0000","0","0","0","0.0000","0","0"
"4133","3997","1","1","1.0000","1","1","1","1.0000","1","1"
"4133","15806","1","1","1.0000","1","1","0","0.0000","0","0"
"4133","18260","1","5","5.0000","5","5","0","0.0000","0","0"
"4134","2385","1","0","0.0000","0","0","0","0.0000","0","0"
"4134","8320","1","1","1.0000","1","1","0","0.0000","0","0"
"4134","10350","1","1","1.0000","1","1","1","1.0000","1","1"
"4134","11728","1","0","0.0000","0","0","0","0.0000","0","0"
"4135","3347","1","0","0.0000","0","0","0","0.0000","0","0"
"4135","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4135","11736","1","2","2.0000","2","2","0","0.0000","0","0"
"4135","14109","1","1","1.0000","1","1","19","19.0000","19","19"
"4135","14761","1","2","2.0000","2","2","0","0.0000","0","0"
"4135","14818","9","0","0.0000","0","0","0","0.0000","0","0"
"4136","3411","2","0","0.0000","0","0","0","0.0000","0","0"
"4136","5423","31","0","0.0000","0","0","0","0.0000","0","0"
"4137","3411","1","0","0.0000","0","0","0","0.0000","0","0"
"4137","14720","1","0","0.0000","0","0","0","0.0000","0","0"
