"region","country","provstate","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"Sub-Saharan Africa","Kenya","Nyanza","3","1","0.3333","1","0","6","2.0000","6","0"
"Sub-Saharan Africa","Kenya","Rift Valley","7","9","1.2857","4","0","34","4.8571","32","0"
"Sub-Saharan Africa","Kenya","Siaya","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Kenya","Tana River","1","3","3.0000","3","3","4","4.0000","4","4"
"Sub-Saharan Africa","Kenya","Trans-Nzoia","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Kenya","Turkana","2","23","11.5000","22","1","3","1.5000","3","0"
"Sub-Saharan Africa","Kenya","Unknown","9","102","11.3333","89","0","19","2.1111","6","0"
"Sub-Saharan Africa","Kenya","Wajir","13","19","1.4615","8","0","47","3.6154","12","0"
"Sub-Saharan Africa","Kenya","Western","2","42","21.0000","40","2","0","0.0000","0","0"
"Sub-Saharan Africa","Lesotho","Maseru","7","5","0.7143","4","0","13","1.8571","11","0"
"Sub-Saharan Africa","Lesotho","Quthing","1","20","20.0000","20","20","0","0.0000","0","0"
"Sub-Saharan Africa","Lesotho","Unknown","1","10","10.0000","10","10","1","1.0000","1","1"
"Sub-Saharan Africa","Liberia","Bong","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Liberia","Grand Bassa","2","62","31.0000","62","0","0","0.0000","0","0"
"Sub-Saharan Africa","Liberia","Grand Cape Mount","1","4","4.0000","4","4","0","0.0000","0","0"
"Sub-Saharan Africa","Liberia","Lofa","2","8","4.0000","7","1","0","0.0000","0","0"
"Sub-Saharan Africa","Liberia","Montserrado","6","59","9.8333","48","0","8","1.3333","8","0"
"Sub-Saharan Africa","Liberia","Nimba","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Madagascar","Analamanga","1","0","0.0000","0","0","3","3.0000","3","3"
"Sub-Saharan Africa","Madagascar","Antananarivo","9","2","0.2222","2","0","4","0.4444","3","0"
"Sub-Saharan Africa","Madagascar","Antisiranana","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Madagascar","Fianarantsoa","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Madagascar","Mahajanga","2","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Malawi","Central","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Malawi","Northern","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Mali","Bamako","9","20","2.2222","14","0","74","8.2222","40","0"
"Sub-Saharan Africa","Mali","Gao","52","118","2.2692","30","0","141","2.7115","21","0"
"Sub-Saharan Africa","Mali","Kidal","69","122","1.7681","44","0","315","4.5652","91","0"
"Sub-Saharan Africa","Mali","Koulikoro","5","5","1.0000","3","0","2","0.4000","2","0"
"Sub-Saharan Africa","Mali","Menaka","8","18","2.2500","7","0","5","0.6250","2","0"
"Sub-Saharan Africa","Mali","Mopti","48","172","3.5833","32","0","87","1.8125","18","0"
"Sub-Saharan Africa","Mali","Segou","10","26","2.6000","8","0","21","2.1000","7","0"
"Sub-Saharan Africa","Mali","Sikasso","2","1","0.5000","1","0","2","1.0000","2","0"
"Sub-Saharan Africa","Mali","Timbuktu","55","168","3.0545","31","0","148","2.6909","18","0"
"Sub-Saharan Africa","Mali","Unknown","7","8","1.1429","4","0","13","1.8571","5","0"
"Sub-Saharan Africa","Mauritania","Dakhlet Nouadhibou","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Mauritania","Hodh Ech Chargui","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Mauritania","Nouakchott","5","2","0.4000","1","0","4","0.8000","3","0"
"Sub-Saharan Africa","Mauritania","Tiris Zemmour","2","2","1.0000","2","0","2","1.0000","2","0"
"Sub-Saharan Africa","Mauritania","Unknown","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Mozambique","Cabo Delgado","40","98","2.4500","12","0","51","1.2750","14","0"
"Sub-Saharan Africa","Mozambique","Gaza","11","92","8.3636","25","0","64","5.8182","26","0"
"Sub-Saharan Africa","Mozambique","Inhambane","3","393","131.0000","388","0","72","24.0000","70","0"
"Sub-Saharan Africa","Mozambique","Manica","13","16","1.2308","7","0","7","0.5385","3","0"
"Sub-Saharan Africa","Mozambique","Maputo","37","324","8.7568","63","0","349","9.4324","78","0"
"Sub-Saharan Africa","Mozambique","Nampula","15","17","1.1333","13","0","15","1.0000","14","0"
"Sub-Saharan Africa","Mozambique","Nassa","1","17","17.0000","17","17","0","0.0000","0","0"
"Sub-Saharan Africa","Mozambique","Niassa","4","0","0.0000","0","0","1","0.2500","1","0"
"Sub-Saharan Africa","Mozambique","Sofala","41","81","1.9756","35","0","141","3.4390","27","0"
"Sub-Saharan Africa","Mozambique","Tete","6","51","8.5000","24","0","0","0.0000","0","0"
"Sub-Saharan Africa","Mozambique","Unknown","10","33","3.3000","14","0","122","12.2000","50","0"
"Sub-Saharan Africa","Mozambique","Zambezia","6","44","7.3333","25","0","3","0.5000","3","0"
"Sub-Saharan Africa","Namibia","Caprivi","3","14","4.6667","13","0","72","24.0000","47","0"
"Sub-Saharan Africa","Namibia","Erongo","4","0","0.0000","0","0","61","15.2500","60","0"
"Sub-Saharan Africa","Namibia","Karas","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Namibia","Kavango","4","0","0.0000","0","0","6","1.5000","2","1"
"Sub-Saharan Africa","Namibia","Khomas","16","4","0.2500","2","0","44","2.7500","20","0"
"Sub-Saharan Africa","Namibia","Kunene","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Namibia","Northern","1","2","2.0000","2","2","1","1.0000","1","1"
"Sub-Saharan Africa","Namibia","Ohangwena","3","64","21.3333","62","1","3","1.0000","2","0"
"Sub-Saharan Africa","Namibia","Omusati","5","10","2.0000","6","0","4","0.8000","4","0"
"Sub-Saharan Africa","Namibia","Oshana","12","13","1.0833","4","0","25","2.0833","8","0"
"Sub-Saharan Africa","Namibia","Oshikoto","10","14","1.4000","5","0","18","1.8000","8","0"
"Sub-Saharan Africa","Namibia","Otjozondjupa","2","1","0.5000","1","0","3","1.5000","3","0"
"Sub-Saharan Africa","Namibia","Unknown","4","7","1.7500","4","0","2","0.5000","2","0"
"Sub-Saharan Africa","Niger","Agadez","12","72","6.0000","27","0","79","6.5833","43","0"
"Sub-Saharan Africa","Niger","Diffa","27","288","10.6667","57","0","180","6.6667","67","0"
"Sub-Saharan Africa","Niger","Iferouane","1","13","13.0000","13","13","0","0.0000","0","0"
"Sub-Saharan Africa","Niger","Maradi","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Niger","Niamey","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Niger","Tahoua","3","28","9.3333","26","0","1","0.3333","1","0"
"Sub-Saharan Africa","Niger","Tanout Department","1","3","3.0000","3","3","5","5.0000","5","5"
"Sub-Saharan Africa","Niger","Tillaberi","11","74","6.7273","29","0","40","3.6364","19","0"
"Sub-Saharan Africa","Niger","Unknown","1","1","1.0000","1","1","4","4.0000","4","4"
"Sub-Saharan Africa","Niger","Zinder","5","184","36.8000","171","0","8","1.6000","7","0"
"Sub-Saharan Africa","Nigeria","Abia","5","1","0.2000","1","0","1","0.2000","1","0"
"Sub-Saharan Africa","Nigeria","Abuja","28","229","8.1786","71","0","473","16.8929","124","0"
"Sub-Saharan Africa","Nigeria","Adamawa","72","456","6.3333","59","0","457","6.3472","177","0"
"Sub-Saharan Africa","Nigeria","Akwa Ibom","12","10","0.8333","6","0","32","2.6667","25","0"
"Sub-Saharan Africa","Nigeria","Anambra","12","13","1.0833","4","0","9","0.7500","3","0"
"Sub-Saharan Africa","Nigeria","Bauchi","49","90","1.8367","14","0","251","5.1224","60","0"
"Sub-Saharan Africa","Nigeria","Bayelsa","51","23","0.4510","5","0","17","0.3333","7","0"
"Sub-Saharan Africa","Nigeria","Benue","82","224","2.7317","16","0","110","1.3415","16","0"
"Sub-Saharan Africa","Nigeria","Borno","471","2757","5.8535","118","0","2375","5.0425","101","0"
"Sub-Saharan Africa","Nigeria","Cross River","5","16","3.2000","11","0","8","1.6000","7","0"
"Sub-Saharan Africa","Nigeria","Delta","98","43","0.4388","18","0","58","0.5918","30","0"
"Sub-Saharan Africa","Nigeria","Ebonyi","6","0","0.0000","0","0","4","0.6667","3","0"
"Sub-Saharan Africa","Nigeria","Edo","10","5","0.5000","1","0","6","0.6000","3","0"
"Sub-Saharan Africa","Nigeria","Ekiti","7","4","0.5714","1","0","10","1.4286","7","0"
"Sub-Saharan Africa","Nigeria","Enugu","11","12","1.0909","5","0","82","7.4545","56","0"
"Sub-Saharan Africa","Nigeria","Gombe","32","98","3.0625","20","0","130","4.0625","33","0"
"Sub-Saharan Africa","Nigeria","Imo","8","13","1.6250","5","0","0","0.0000","0","0"
"Sub-Saharan Africa","Nigeria","Jigawa","5","6","1.2000","3","0","4","0.8000","3","0"
"Sub-Saharan Africa","Nigeria","Kaduna","67","314","4.6866","42","0","408","6.0896","100","0"
"Sub-Saharan Africa","Nigeria","Kano","67","522","7.7910","122","0","560","8.3582","270","0"
"Sub-Saharan Africa","Nigeria","Katsina","5","14","2.8000","9","0","35","7.0000","29","0"
"Sub-Saharan Africa","Nigeria","Kogi","23","59","2.5652","10","0","10","0.4348","5","0"
"Sub-Saharan Africa","Nigeria","Kwara","3","0","0.0000","0","0","6","2.0000","5","0"
"Sub-Saharan Africa","Nigeria","Lagos","23","40","1.7391","20","0","83","3.6087","43","0"
"Sub-Saharan Africa","Nigeria","Nasarawa","22","90","4.0909","32","0","65","2.9545","40","0"
"Sub-Saharan Africa","Nigeria","Niger","6","18","3.0000","13","0","28","4.6667","12","0"
"Sub-Saharan Africa","Nigeria","Ogun","7","3","0.4286","1","0","5","0.7143","2","0"
"Sub-Saharan Africa","Nigeria","Ondo","4","0","0.0000","0","0","1","0.2500","1","0"
"Sub-Saharan Africa","Nigeria","Osun","8","80","10.0000","16","0","1","0.1250","1","0"
"Sub-Saharan Africa","Nigeria","Oyo","4","3","0.7500","2","0","3","0.7500","2","0"
"Sub-Saharan Africa","Nigeria","Plateau","98","663","6.7653","59","0","412","4.2041","38","0"
"Sub-Saharan Africa","Nigeria","Rivers","61","75","1.2295","14","0","26","0.4262","7","0"
"Sub-Saharan Africa","Nigeria","Sokoto","5","6","1.2000","2","0","41","8.2000","35","0"
"Sub-Saharan Africa","Nigeria","Taraba","46","273","5.9348","27","0","371","8.0652","80","0"
"Sub-Saharan Africa","Nigeria","Unknown","8","7","0.8750","4","0","10","1.2500","8","0"
"Sub-Saharan Africa","Nigeria","Yobe","119","593","4.9832","48","0","628","5.2773","119","0"
"Sub-Saharan Africa","Nigeria","Zamfara","22","86","3.9091","22","0","84","3.8182","23","0"
"Sub-Saharan Africa","People's Republic of the Congo","Brazzaville","2","15","7.5000","15","0","0","0.0000","0","0"
"Sub-Saharan Africa","Republic of the Congo","Brazzaville","8","10","1.2500","3","0","6","0.7500","3","0"
"Sub-Saharan Africa","Republic of the Congo","Cuvette","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Republic of the Congo","Lekoumou","1","2","2.0000","2","2","5","5.0000","5","5"
"Sub-Saharan Africa","Republic of the Congo","Pool","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Republic of the Congo","Sangha","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Bulawayo","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Manicaland","3","16","5.3333","16","0","92","30.6667","78","2"
"Sub-Saharan Africa","Rhodesia","Mashonaland South","11","8","0.7273","3","0","20","1.8182","19","0"
"Sub-Saharan Africa","Rhodesia","Mashonland","1","54","54.0000","54","54","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Matabeleland South","5","2","0.4000","2","0","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Midlands","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Salisbury","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Umtali","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Rhodesia","Unknown","5","16","3.2000","7","0","19","3.8000","18","0"
"Sub-Saharan Africa","Rhodesia","Victoria","2","1","0.5000","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Rwanda","Butare","4","176","44.0000","170","0","7","1.7500","7","0"
"Sub-Saharan Africa","Rwanda","Byumba","1","0","0.0000","0","0","2","2.0000","2","2"
"Sub-Saharan Africa","Rwanda","Cyangugu","3","6","2.0000","5","0","3","1.0000","3","0"
"Sub-Saharan Africa","Rwanda","Gikongoro","2","4","2.0000","3","1","0","0.0000","0","0"
"Sub-Saharan Africa","Rwanda","Gisenyi","11","470","42.7273","271","0","245","22.2727","227","0"
"Sub-Saharan Africa","Rwanda","Gitarama","2","14","7.0000","13","1","23","11.5000","23","0"
"Sub-Saharan Africa","Rwanda","Kibungu","2","29","14.5000","21","8","0","0.0000","0","0"
"Sub-Saharan Africa","Rwanda","Kigali","41","1340","32.6829","1180","0","177","4.3171","37","0"
"Sub-Saharan Africa","Rwanda","Northern","1","1","1.0000","1","1","5","5.0000","5","5"
"Sub-Saharan Africa","Rwanda","Ruhengeri","7","36","5.1429","20","0","46","6.5714","42","0"
"Sub-Saharan Africa","Rwanda","Southern","5","10","2.0000","4","0","71","14.2000","52","0"
"Sub-Saharan Africa","Rwanda","Unknown","4","33","8.2500","17","1","5","1.2500","4","0"
"Sub-Saharan Africa","Rwanda","Western","1","1","1.0000","1","1","8","8.0000","8","8"
"Sub-Saharan Africa","Senegal","Dakar","4","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Senegal","Kolda","5","17","3.4000","13","0","8","1.6000","3","0"
"Sub-Saharan Africa","Senegal","Sedhiou","1","2","2.0000","2","2","0","0.0000","0","0"
"Sub-Saharan Africa","Senegal","Unknown","19","46","2.4211","7","0","41","2.1579","13","0"
"Sub-Saharan Africa","Senegal","Ziguinchor","36","110","3.0556","30","0","110","3.0556","20","0"
"Sub-Saharan Africa","Sierra Leone","Eastern","9","107","11.8889","40","0","0","0.0000","0","0"
"Sub-Saharan Africa","Sierra Leone","Northern","15","143","9.5333","36","0","29","1.9333","14","0"
"Sub-Saharan Africa","Sierra Leone","Southern","10","38","3.8000","22","0","12","1.2000","5","0"
"Sub-Saharan Africa","Sierra Leone","Unknown","2","5","2.5000","5","0","0","0.0000","0","0"
"Sub-Saharan Africa","Sierra Leone","Western","4","22","5.5000","15","0","0","0.0000","0","0"
"Sub-Saharan Africa","Somalia","Awdal","1","30","30.0000","30","30","0","0.0000","0","0"
"Sub-Saharan Africa","Somalia","Bakool","23","152","6.6087","39","0","138","6.0000","35","0"
"Sub-Saharan Africa","Somalia","Banaadir","694","2785","4.0130","588","0","3618","5.2133","316","0"
"Sub-Saharan Africa","Somalia","Bari","56","172","3.0714","77","0","165","2.9464","37","0"
"Sub-Saharan Africa","Somalia","Bay","97","372","3.8351","40","0","503","5.1856","61","0"
"Sub-Saharan Africa","Somalia","Galguduud","27","72","2.6667","30","0","45","1.6667","10","0"
"Sub-Saharan Africa","Somalia","Gedo","55","120","2.1818","15","0","156","2.8364","30","0"
"Sub-Saharan Africa","Somalia","Hiiraan","60","163","2.7167","31","0","224","3.7333","70","0"
"Sub-Saharan Africa","Somalia","Lower Juba","93","320","3.4409","79","0","261","2.8065","24","0"
"Sub-Saharan Africa","Somalia","Lower Shebelle","138","371","2.6884","38","0","333","2.4130","23","0"
"Sub-Saharan Africa","Somalia","Middle Juba","5","2","0.4000","1","0","6","1.2000","5","0"
"Sub-Saharan Africa","Somalia","Middle Shebelle","49","168","3.4286","32","0","107","2.1837","10","0"
"Sub-Saharan Africa","Somalia","Mudug","57","134","2.3509","22","0","212","3.7193","30","0"
"Sub-Saharan Africa","Somalia","Nugaal","2","9","4.5000","9","0","4","2.0000","4","0"
"Sub-Saharan Africa","Somalia","Sanaag","2","0","0.0000","0","0","1","0.5000","1","0"
"Sub-Saharan Africa","Somalia","Sool","2","2","1.0000","2","0","4","2.0000","2","2"
"Sub-Saharan Africa","Somalia","Togdheer","1","3","3.0000","3","3","4","4.0000","4","4"
"Sub-Saharan Africa","Somalia","Unknown","2","7","3.5000","7","0","11","5.5000","9","2"
"Sub-Saharan Africa","Somalia","Woqooyi Galbeed","7","10","1.4286","3","0","5","0.7143","4","0"
"Sub-Saharan Africa","South Africa","Bophutatswana","3","31","10.3333","11","10","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Ciskei","2","4","2.0000","4","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Eastern Cape","59","58","0.9831","7","0","82","1.3898","18","0"
"Sub-Saharan Africa","South Africa","Free State","9","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Gauteng","381","654","1.7165","53","0","1421","3.7297","173","0"
"Sub-Saharan Africa","South Africa","Gazankulu","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","KwaNdebele","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","KwaZulu-Natal","243","459","1.8889","20","0","354","1.4568","38","0"
"Sub-Saharan Africa","South Africa","Limpopo","10","6","0.6000","5","0","23","2.3000","10","0"
"Sub-Saharan Africa","South Africa","Mpumalanga","12","6","0.5000","5","0","18","1.5000","6","0"
"Sub-Saharan Africa","South Africa","Natal","10","23","2.3000","8","0","5","0.5000","5","0"
"Sub-Saharan Africa","South Africa","North West","15","4","0.2667","4","0","19","1.2667","12","0"
"Sub-Saharan Africa","South Africa","Northern Cape","11","26","2.3636","12","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Orange Free State","18","10","0.5556","2","0","80","4.4444","75","0"
"Sub-Saharan Africa","South Africa","Transkei","2","4","2.0000","4","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Transvaal","2","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Unknown","28","48","1.7143","17","0","29","1.0357","6","0"
"Sub-Saharan Africa","South Africa","Venda","3","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Africa","Western Cape","76","24","0.3158","5","0","216","2.8421","80","0"
"Sub-Saharan Africa","South Sudan","Amadi","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","South Sudan","Central Equatoria","5","20","4.0000","10","1","44","8.8000","40","0"
"Sub-Saharan Africa","South Sudan","Eastern Equatoria","4","14","3.5000","8","0","11","2.7500","9","0"
"Sub-Saharan Africa","South Sudan","Eastern Lakes","2","14","7.0000","12","2","3","1.5000","3","0"
"Sub-Saharan Africa","South Sudan","Gbudwe","1","6","6.0000","6","6","0","0.0000","0","0"
"Sub-Saharan Africa","South Sudan","Imatong","2","15","7.5000","14","1","13","6.5000","10","3"
"Sub-Saharan Africa","South Sudan","Jonglei","14","367","26.2143","103","0","205","14.6429","100","0"
"Sub-Saharan Africa","South Sudan","Jubek","7","25","3.5714","9","0","26","3.7143","10","0"
"Sub-Saharan Africa","South Sudan","Lol","4","123","30.7500","53","8","38","9.5000","14","5"
"Sub-Saharan Africa","South Sudan","Northern Liech","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","South Sudan","Northern Upper Nile","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","South Sudan","Southern Liech","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","South Sudan","Terekeka","3","36","12.0000","15","6","15","5.0000","8","0"
"Sub-Saharan Africa","South Sudan","Unity","7","344","49.1429","287","0","404","57.7143","400","0"
"Sub-Saharan Africa","South Sudan","Upper Nile","6","84","14.0000","56","0","39","6.5000","29","0"
"Sub-Saharan Africa","South Sudan","Warap","3","44","14.6667","35","2","41","13.6667","21","10"
"Sub-Saharan Africa","South Sudan","West Equatoria","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","South Sudan","Western Bahr el Ghazal","4","13","3.2500","11","0","5","1.2500","4","0"
"Sub-Saharan Africa","South Sudan","Western Bieh","1","23","23.0000","23","23","56","56.0000","56","56"
"Sub-Saharan Africa","South Sudan","Western Equatoria","6","5","0.8333","2","0","0","0.0000","0","0"
"Sub-Saharan Africa","South Sudan","Yei River","3","24","8.0000","21","1","21","7.0000","20","0"
"Sub-Saharan Africa","Sudan","Blue Nile","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Sudan","Central Darfur","28","24","0.8571","5","0","67","2.3929","25","0"
"Sub-Saharan Africa","Sudan","Central Equatoria","6","70","11.6667","42","0","24","4.0000","16","0"
"Sub-Saharan Africa","Sudan","East Darfur","7","112","16.0000","80","0","19","2.7143","13","0"
"Sub-Saharan Africa","Sudan","Eastern Equatoria","2","7","3.5000","7","0","0","0.0000","0","0"
"Sub-Saharan Africa","Sudan","Gedarif","1","10","10.0000","10","10","13","13.0000","13","13"
"Sub-Saharan Africa","Sudan","Jonglei","5","15","3.0000","6","0","9","1.8000","4","0"
"Sub-Saharan Africa","Sudan","Kassala","3","0","0.0000","0","0","1","0.3333","1","0"
"Sub-Saharan Africa","Sudan","Khartoum","18","181","10.0556","134","0","87","4.8333","40","0"
"Sub-Saharan Africa","Sudan","Kurdufan","1","2","2.0000","2","2","10","10.0000","10","10"
"Sub-Saharan Africa","Sudan","North Darfur","87","184","2.1149","73","0","201","2.3103","40","0"
"Sub-Saharan Africa","Sudan","Northern Bahr el Ghazal","1","8","8.0000","8","8","0","0.0000","0","0"
"Sub-Saharan Africa","Sudan","Red Sea","4","1","0.2500","1","0","2","0.5000","2","0"
"Sub-Saharan Africa","Sudan","River Nile","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Sudan","Sennar","1","0","0.0000","0","0","6","6.0000","6","6"
"Sub-Saharan Africa","Sudan","South Darfur","85","292","3.4353","80","0","268","3.1529","30","0"
"Sub-Saharan Africa","Sudan","South Kordofan","23","118","5.1304","36","0","111","4.8261","23","0"
"Sub-Saharan Africa","Sudan","South Kurdufan","2","35","17.5000","18","17","30","15.0000","15","15"
"Sub-Saharan Africa","Sudan","Unity","2","20","10.0000","20","0","5","2.5000","5","0"
"Sub-Saharan Africa","Sudan","Unknown","11","115","10.4545","63","0","30","2.7273","9","0"
"Sub-Saharan Africa","Sudan","Upper Nile","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Sudan","Warap","2","61","30.5000","56","5","1","0.5000","1","0"
"Sub-Saharan Africa","Sudan","West Darfur","15","50","3.3333","15","0","42","2.8000","17","0"
"Sub-Saharan Africa","Sudan","West Equatoria","5","5","1.0000","2","0","2","0.4000","1","0"
"Sub-Saharan Africa","Sudan","West Kordofan","4","9","2.2500","4","0","9","2.2500","7","0"
"Sub-Saharan Africa","Sudan","Western Bahr el Ghazal","1","9","9.0000","9","9","0","0.0000","0","0"
"Sub-Saharan Africa","Swaziland","Hhohho","3","1","0.3333","1","0","2","0.6667","2","0"
"Sub-Saharan Africa","Swaziland","Lubombo","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Swaziland","Manzini","3","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Swaziland","Shiselweni","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Tanzania","Arusha","5","4","0.8000","3","0","85","17.0000","60","0"
"Sub-Saharan Africa","Tanzania","Dar es Salaam","3","18","6.0000","11","0","89","29.6667","85","0"
"Sub-Saharan Africa","Tanzania","Kagera","6","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Tanzania","Kigoma","1","3","3.0000","3","3","6","6.0000","6","6"
"Sub-Saharan Africa","Tanzania","Morogoro","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Tanzania","Mwanza","1","0","0.0000","0","0","1","1.0000","1","1"
"Sub-Saharan Africa","Tanzania","Pemba South","2","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Tanzania","Pwani","1","8","8.0000","8","8","0","0.0000","0","0"
"Sub-Saharan Africa","Tanzania","Rukwa","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Tanzania","Unknown","3","2","0.6667","1","0","1","0.3333","1","0"
"Sub-Saharan Africa","Tanzania","Zanzibar West","6","1","0.1667","1","0","7","1.1667","7","0"
"Sub-Saharan Africa","Togo","Centrale","3","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Togo","Kara","5","1","0.2000","1","0","0","0.0000","0","0"
"Sub-Saharan Africa","Togo","Maritime","14","22","1.5714","13","0","22","1.5714","12","0"
"Sub-Saharan Africa","Togo","Plateaux","2","0","0.0000","0","0","1","0.5000","1","0"
"Sub-Saharan Africa","Togo","Unknown","1","4","4.0000","4","4","1","1.0000","1","1"
"Sub-Saharan Africa","Uganda","Central","46","126","2.7391","34","0","235","5.1087","40","0"
"Sub-Saharan Africa","Uganda","Eastern","12","61","5.0833","30","0","21","1.7500","14","0"
"Sub-Saharan Africa","Uganda","Northern","63","444","7.0476","56","0","281","4.4603","70","0"
"Sub-Saharan Africa","Uganda","Unknown","5","71","14.2000","30","7","0","0.0000","0","0"
"Sub-Saharan Africa","Uganda","Western","22","195","8.8636","32","0","92","4.1818","15","0"
"Sub-Saharan Africa","Zaire","Bas-Congo","3","9","3.0000","8","0","2","0.6667","2","0"
"Sub-Saharan Africa","Zaire","Katanga","1","8","8.0000","8","8","50","50.0000","50","50"
"Sub-Saharan Africa","Zaire","Kinshasa","9","1","0.1111","1","0","19","2.1111","17","0"
"Sub-Saharan Africa","Zaire","North Kivu","3","30","10.0000","28","0","38","12.6667","33","2"
"Sub-Saharan Africa","Zaire","South Kivu","2","5","2.5000","4","1","31","15.5000","31","0"
"Sub-Saharan Africa","Zaire","Unknown","1","6","6.0000","6","6","1","1.0000","1","1"
"Sub-Saharan Africa","Zambia","Copperbelt","2","0","0.0000","0","0","1","0.5000","1","0"
"Sub-Saharan Africa","Zambia","Eastern","3","14","4.6667","8","2","2","0.6667","2","0"
"Sub-Saharan Africa","Zambia","Lusaka","19","6","0.3158","1","0","5","0.2632","3","0"
"Sub-Saharan Africa","Zambia","North-Western","9","2","0.2222","2","0","2","0.2222","1","0"
"Sub-Saharan Africa","Zambia","Unknown","4","20","5.0000","15","0","27","6.7500","20","0"
"Sub-Saharan Africa","Zambia","Western","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Zimbabwe","Bulawayo","4","3","0.7500","3","0","0","0.0000","0","0"
"Sub-Saharan Africa","Zimbabwe","Harare","14","0","0.0000","0","0","29","2.0714","18","0"
"Sub-Saharan Africa","Zimbabwe","Manicaland","3","7","2.3333","6","0","10","3.3333","9","0"
"Sub-Saharan Africa","Zimbabwe","Mashonaland Central","1","0","0.0000","0","0","0","0.0000","0","0"
"Sub-Saharan Africa","Zimbabwe","Mashonaland East","3","7","2.3333","6","0","9","3.0000","9","0"
"Sub-Saharan Africa","Zimbabwe","Masvingo","1","7","7.0000","7","7","0","0.0000","0","0"
"Sub-Saharan Africa","Zimbabwe","Matabeleland","1","1","1.0000","1","1","0","0.0000","0","0"
"Sub-Saharan Africa","Zimbabwe","Matabeleland North","2","6","3.0000","5","1","0","0.0000","0","0"
